0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:01:20 +0900] "GET /Day86/board HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:04 +0900] "GET /Day86/quiz HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:04 +0900] "GET /Day86/resources/js/board.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:04 +0900] "GET /Day86/board HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:06 +0900] "GET /Day86/quiz HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:06 +0900] "GET /Day86/resources/js/board.js HTTP/1.1" 200 3432
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:06 +0900] "GET /Day86/resources/css/style.css HTTP/1.1" 200 554
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:06 +0900] "GET /Day86/board HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:06 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:19 +0900] "GET /Day86/quiz HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:19 +0900] "GET /Day86/resources/css/style.css HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:19 +0900] "GET /Day86/board HTTP/1.1" 200 1170
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:39 +0900] "GET /Day86/quiz HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Nov/2023:13:02:39 +0900] "GET /Day86/resources/js/board.js HTTP/1.1" 304 -
